,num_beds,num_baths,size_sqft,total_num_units,lat,lng,price,mean_tenure_price,active_years,remaining_lease,planning_area_mean,total_rooms,size_per_room,mean_property_type,distance,num_shopping_malls,tenure_99-Year Leasehold,tenure_Freehold,tenure_Others,property_type_apartment,property_type_bungalow,property_type_cluster house,property_type_condo,property_type_conservation house,property_type_corner terrace,property_type_executive condo,property_type_good class bungalow,property_type_hdb,property_type_hdb executive,property_type_landed,property_type_semi-detached house,property_type_terraced house,property_type_townhouse,property_type_walk-up,furnishing_fully,furnishing_na,furnishing_partial,furnishing_unfurnished,furnishing_unspecified
7001,2.0,2.0,936,120.0,1.2919864,103.8388129592894,2625000.0,4723458.03669437,13.0,-1.0,5551850.903614458,4.0,234.0,2939232.736224597,0.6165902395411293,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7002,2.0,2.0,775,69.0,1.3087662,103.8090654,2278500.0,4723458.03669437,-1.0,-1.0,4477531.718061674,4.0,193.75,2939232.736224597,0.9771979653557551,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7003,4.0,4.0,1722,200.0,1.2963944,103.89101386970906,4664100.0,4723458.03669437,-2.0,-1.0,3897221.5361445784,8.0,215.25,2939232.736224597,1.3612754611200266,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7004,1.0,1.0,420,1399.0,1.3178829,103.90317670322858,924000.0,1887101.9683996823,0.0,99.0,1439581.1138014528,2.0,210.0,2939232.736224597,0.21023505976711743,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7005,4.0,3.0,1345,69.0,1.3087662,103.8090654,4053000.0,4723458.03669437,-1.0,-1.0,4477531.718061674,7.0,192.14285714285714,2939232.736224597,0.9771979653557551,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7006,3.0,2.0,990,132.0,1.306256,103.76245476314472,514500.0,1887101.9683996823,42.0,57.0,3322051.011235955,5.0,198.0,662163.9668049793,1.0259703201942716,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7007,4.0,3.0,1302,495.0,1.3764684,103.95838382184004,1627500.0,1887101.9683996823,6.0,93.0,2307447.3451327435,7.0,186.0,1466824.67789891,1.0811444114623903,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7008,4.0,3.0,1496,638.0,1.3123637,103.80327091227252,4722900.0,4723458.03669437,-1.0,-1.0,5583573.20754717,7.0,213.71428571428572,2939232.736224597,0.7238853301692189,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7009,4.0,4.0,1259,285.0,1.330403,103.7949393,3879300.0,4723458.03669437,1.0,-1.0,5583573.20754717,8.0,157.375,2939232.736224597,0.22466357533704032,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7010,1.0,1.0,700,1042.0,1.2761249,103.8532534,1921200.0,1887101.9683996823,4.0,95.0,5017418.02507837,2.0,350.0,3433777.777777778,0.15182281251994956,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7011,3.0,2.0,1313,120.0,1.3429403,103.94937010700484,703500.0,1887101.9683996823,34.0,65.0,1223997.7064220184,5.0,262.6,662163.9668049793,0.446850403316509,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7012,6.0,5.0,3500,16.0,1.313696,103.9258074,6772500.0,4723458.03669437,29.0,-1.0,2807377.8616352202,11.0,318.1818181818182,6230949.803921568,1.6453731921926886,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7013,2.0,1.0,614,378.0,1.3124025,103.84117158557598,1816500.0,1887101.9683996823,-1.0,100.0,3691529.044117647,3.0,204.66666666666666,2939232.736224597,0.3548022182799783,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7014,6.0,7.0,5437,-1.0,1.3577902,103.8683301,7035000.0,4723458.03669437,17.0,-1.0,3794226.376440461,13.0,418.2307692307692,6230949.803921568,0.7951412148550352,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7015,4.0,3.0,1378,340.0,1.3159611,103.836848,4193700.0,4723458.03669437,-1.0,-1.0,3691529.044117647,7.0,196.85714285714286,2939232.736224597,0.42213069189861074,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7016,3.0,3.0,1496,138.0,1.3101838,103.8359137,5979800.0,4723458.03669437,-3.0,-1.0,7257379.268292683,6.0,249.33333333333334,3433777.777777778,0.3299329169256995,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7017,6.0,5.0,3200,339.0,1.3524815,103.6990818559336,2625000.0,1887101.9683996823,25.0,74.0,853171.9480519481,11.0,290.90909090909093,4869575.784753364,1.6585658998524833,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7018,5.0,6.0,5177,-1.0,1.3310976,103.79685463240438,9744000.0,4723458.03669437,7.0,-1.0,5583573.20754717,11.0,470.6363636363636,6230949.803921568,0.02716161738301841,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7019,2.0,1.0,699,272.0,1.2890964,103.8220094,357000.0,1887101.9683996823,47.0,52.0,2445884.3173431735,3.0,233.0,662163.9668049793,0.5893428813374708,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7020,1.0,1.0,635,338.0,1.30583435,103.83293325375892,2257500.0,4723458.03669437,12.0,-1.0,8033512.087912088,2.0,317.5,2939232.736224597,0.9111336477540974,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7021,2.0,2.0,732,-1.0,1.3753714,103.85369875711666,372800.0,1887101.9683996823,42.0,57.0,2375806.99844479,4.0,183.0,662163.9668049793,0.75761741049189,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7022,3.0,2.0,1259,-1.0,1.2771857,103.832998,756000.0,1887101.9683996823,41.0,58.0,2445884.3173431735,5.0,251.8,662163.9668049793,0.8546938614937661,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7023,3.0,2.0,1259,-1.0,1.2906522,103.83260762411332,1039500.0,1887101.9683996823,48.0,51.0,2445884.3173431735,5.0,251.8,662163.9668049793,0.7953462342062244,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7024,3.0,2.0,1109,-1.0,1.3848662,103.7666294,493500.0,1887101.9683996823,24.0,75.0,1717656.4459930314,5.0,221.8,662163.9668049793,0.8430199453933449,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7025,4.0,2.0,1410,114.0,1.3454773,103.85676098861629,932400.0,1887101.9683996823,34.0,65.0,2787526.83982684,6.0,235.0,662163.9668049793,1.0658635366009088,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7026,3.0,3.0,3000,-1.0,1.2786333,103.8415088,5775000.0,1887101.9683996823,11.0,88.0,3247546.3636363638,6.0,500.0,8641842.857142856,0.24063682275563736,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7027,2.0,1.0,431,774.0,1.28301625,103.83988698554164,1287300.0,1887101.9683996823,-1.0,100.0,3247546.3636363638,3.0,143.66666666666666,2939232.736224597,0.3073636838299941,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7028,5.0,4.0,2805,44.0,1.386316,103.8618127,2992500.0,1887101.9683996823,24.0,75.0,3794226.376440461,9.0,311.6666666666667,7705622.593320236,1.943459108057976,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7029,4.0,3.0,2411,376.0,1.29410615,103.83673469533848,7986300.0,4723458.03669437,-3.0,-1.0,5551850.903614458,7.0,344.42857142857144,2939232.736224597,0.7294629908316825,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7030,3.0,2.0,1109,200.0,1.2963944,103.89101386970906,3092200.0,4723458.03669437,-2.0,-1.0,3897221.5361445784,5.0,221.8,2939232.736224597,1.3612754611200266,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7031,1.0,1.0,495,69.0,1.3087662,103.8090654,1459300.0,4723458.03669437,-1.0,-1.0,4477531.718061674,2.0,247.5,2939232.736224597,0.9771979653557551,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7032,5.0,6.0,5500,1063.0,1.3732243,103.8299883,6174000.0,4723458.03669437,42.0,-1.0,2375806.99844479,11.0,500.0,4869575.784753364,0.7576670200424703,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7033,2.0,1.0,657,69.0,1.3087662,103.8090654,1869000.0,4723458.03669437,-1.0,-1.0,4477531.718061674,3.0,219.0,2939232.736224597,0.9771979653557551,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7034,2.0,1.0,678,843.0,1.30729585,103.92708176683354,1501500.0,1887101.9683996823,1.0,98.0,2807377.8616352202,3.0,226.0,2939232.736224597,2.187061896380028,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7035,3.0,3.0,1539,70.0,1.31735885,103.83802909608715,3907000.0,4723458.03669437,0.0,-1.0,3691529.044117647,6.0,256.5,2939232.736224597,0.5573112967580113,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7036,1.0,1.0,634,452.0,1.34563295,103.73337090343747,837900.0,1887101.9683996823,22.0,77.0,805171.7741935484,2.0,317.0,2939232.736224597,0.3727923047946563,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7037,3.0,2.0,1216,-1.0,1.40599755,103.89651737716495,819000.0,1887101.9683996823,6.0,93.0,996617.6724137932,5.0,243.2,662163.9668049793,1.5857149210775983,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7038,3.0,2.0,883,722.0,1.3257037500000002,103.94518743974132,1575000.0,1887101.9683996823,2.0,97.0,2807377.8616352202,5.0,176.6,2939232.736224597,0.20882792494028765,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7039,3.0,2.0,1001,-1.0,1.44634225,103.82942938870193,572200.0,1887101.9683996823,5.0,94.0,1490328.7640449437,5.0,200.2,662163.9668049793,0.36237234980237987,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7040,3.0,3.0,1184,680.0,1.40106215,103.90447498542292,1575000.0,1887101.9683996823,9.0,90.0,996617.6724137932,6.0,197.33333333333334,1466824.67789891,1.440107076967755,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7041,2.0,2.0,1216,171.0,1.2941316,103.85590120534604,4399500.0,1887101.9683996823,6.0,93.0,5017418.02507837,4.0,304.0,2939232.736224597,0.10523012790379743,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7042,3.0,3.0,1119,476.0,1.3271094,103.7964042,2777200.0,1887101.9683996823,0.0,99.0,5583573.20754717,6.0,186.5,2939232.736224597,0.4182196324806153,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7043,3.0,2.0,1293,712.0,1.39522095,103.75104779526752,1249500.0,1887101.9683996823,22.0,77.0,782881.2307692308,5.0,258.6,2939232.736224597,0.4793824751073198,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7044,2.0,2.0,688,131.0,1.3300973,103.9010705,472500.0,1887101.9683996823,22.0,77.0,1439581.1138014528,4.0,172.0,662163.9668049793,0.20565143522471507,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7045,6.0,2.0,1894,-1.0,1.4290407,103.7720746,1155000.0,1887101.9683996823,27.0,72.0,806956.345177665,8.0,236.75,919453.7704918033,0.4445777407899646,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7046,3.0,2.0,1216,-1.0,1.4056093,103.9097399402614,879900.0,1887101.9683996823,6.0,93.0,996617.6724137932,5.0,243.2,662163.9668049793,1.0314334911939131,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7047,4.0,5.0,2530,30.0,1.30263275,103.82937155,8505000.0,4723458.03669437,12.0,-1.0,5551850.903614458,9.0,281.1111111111111,2939232.736224597,0.6128790613175243,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7048,1.0,1.0,484,296.0,1.3116278,103.79388546155636,1529700.0,1887101.9683996823,-3.0,102.0,1940514.7798742137,2.0,242.0,2939232.736224597,0.2878281727897157,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7049,5.0,6.0,5989,-1.0,1.3862854,103.9376076,6510000.0,1887101.9683996823,45.0,54.0,2307447.3451327435,11.0,544.4545454545455,7705622.593320236,1.9577266766229646,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7050,2.0,1.0,667,638.0,1.3123637,103.80327091227252,1838600.0,4723458.03669437,-1.0,-1.0,5583573.20754717,3.0,222.33333333333334,2939232.736224597,0.7238853301692189,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7051,4.0,5.0,2411,376.0,1.29410615,103.83673469533848,7986300.0,4723458.03669437,-3.0,-1.0,5551850.903614458,9.0,267.8888888888889,2939232.736224597,0.7294629908316825,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7052,3.0,3.0,1076,616.0,1.4349279,103.8452818,1427000.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,6.0,179.33333333333334,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7053,3.0,2.0,1474,-1.0,1.4500965,103.81423175,682500.0,1887101.9683996823,21.0,78.0,1490328.7640449437,5.0,294.8,662163.9668049793,0.6572990332372959,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7054,2.0,1.0,700,351.0,1.2739587,103.84363531310518,1903600.0,1887101.9683996823,-4.0,103.0,5017418.02507837,3.0,233.33333333333334,2939232.736224597,0.370021699633321,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7055,5.0,5.0,4000,15.0,1.3562233,103.8322278,12903300.0,4723458.03669437,15.0,-1.0,2787526.83982684,10.0,400.0,17301457.16198126,0.21328023143654717,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7056,4.0,3.0,1592,-1.0,1.2949669,103.80349801615912,1395300.0,1887101.9683996823,27.0,72.0,1940514.7798742137,7.0,227.42857142857142,662163.9668049793,0.29069900855786585,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7057,4.0,2.0,1580,20.0,1.3413783,103.68726291513678,682500.0,1887101.9683996823,34.0,65.0,853171.9480519481,6.0,263.3333333333333,919453.7704918033,1.1953485497443075,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7058,2.0,2.0,721,505.0,1.418103,103.84560500471248,934500.0,1887101.9683996823,4.0,95.0,1148531.2775330397,4.0,180.25,1466824.67789891,1.4072434992378535,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7059,2.0,1.0,592,405.0,1.3024067499999998,103.78973423673808,1102500.0,1887101.9683996823,13.0,86.0,1940514.7798742137,3.0,197.33333333333334,2939232.736224597,0.3871195732906451,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7060,3.0,3.0,1259,598.0,1.34787895,103.9594998778636,1387000.0,1887101.9683996823,18.0,81.0,1223997.7064220184,6.0,209.83333333333334,2939232.736224597,0.713463358471584,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7061,3.0,3.0,1163,340.0,1.3159611,103.836848,3150000.0,4723458.03669437,-1.0,-1.0,3691529.044117647,6.0,193.83333333333334,2939232.736224597,0.42213069189861074,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7062,3.0,3.0,1453,35.0,1.3404593,103.8856526,2047500.0,4723458.03669437,10.0,-1.0,2128504.452690167,6.0,242.16666666666666,3433777.777777778,0.6497636621761994,7.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7063,1.0,1.0,527,72.0,1.31092595,103.88270433729129,824200.0,4723458.03669437,8.0,-1.0,1439581.1138014528,2.0,263.5,3433777.777777778,0.5227287362313864,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7064,2.0,2.0,1012,219.0,1.29636395,103.857202171856,2964400.0,1887101.9683996823,-3.0,102.0,5017418.02507837,4.0,253.0,2939232.736224597,0.38113120937341605,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7065,3.0,3.0,1044,638.0,1.3123637,103.80327091227252,3175200.0,4723458.03669437,-1.0,-1.0,5583573.20754717,6.0,174.0,2939232.736224597,0.7238853301692189,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7066,3.0,2.0,990,-1.0,1.364147,103.89374123331366,682500.0,1887101.9683996823,6.0,93.0,2128504.452690167,5.0,198.0,662163.9668049793,0.8044683410260689,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7067,3.0,2.0,980,616.0,1.4349279,103.8452818,1220100.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,5.0,196.0,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7068,5.0,5.0,2142,592.0,1.3005809,103.89939364290174,5250000.0,4723458.03669437,-2.0,-1.0,3897221.5361445784,10.0,214.2,2939232.736224597,1.4482654220574638,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7069,3.0,2.0,1173,-1.0,1.3878752,103.90766526090576,630000.0,1887101.9683996823,19.0,80.0,985874.5974955277,5.0,234.6,662163.9668049793,1.4198059571491959,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7070,3.0,2.0,1184,-1.0,1.313735,103.8721933826356,997500.0,1887101.9683996823,16.0,83.0,2202377.590673575,5.0,236.8,662163.9668049793,0.2640949414258688,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7071,2.0,2.0,1205,-1.0,1.34410145,103.7463929162677,912100.0,1887101.9683996823,5.0,94.0,1603696.7741935484,4.0,301.25,662163.9668049793,0.6497181142665818,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7072,3.0,2.0,1001,-1.0,1.33745435,103.84324614316505,944000.0,1887101.9683996823,4.0,95.0,1519901.3333333333,5.0,200.2,662163.9668049793,0.34403173505905293,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7073,5.0,3.0,2000,-1.0,1.3536728,103.83196341463608,7035000.0,4723458.03669437,22.0,-1.0,2787526.83982684,8.0,250.0,6230949.803921568,0.13262720336275233,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7074,3.0,2.0,990,-1.0,1.43786025,103.7941753931864,546000.0,1887101.9683996823,7.0,92.0,806956.345177665,5.0,198.0,662163.9668049793,0.7220958951976432,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7075,3.0,4.0,1722,200.0,1.2963944,103.89101386970906,4780200.0,4723458.03669437,-2.0,-1.0,3897221.5361445784,7.0,246.0,2939232.736224597,1.3612754611200266,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7076,2.0,2.0,732,115.0,1.3404645,103.88373309629344,1595000.0,1887101.9683996823,-4.0,103.0,1519901.3333333333,4.0,183.0,2939232.736224597,0.4552585633551962,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7077,4.0,3.0,2700,142.0,1.3877756,103.8395976,5670000.0,4723458.03669437,30.0,-1.0,2375806.99844479,7.0,385.7142857142857,6230949.803921568,0.4968750564948908,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7078,2.0,2.0,635,-1.0,1.3462838,103.70948306178695,323400.0,1887101.9683996823,44.0,55.0,853171.9480519481,4.0,158.75,662163.9668049793,0.9305102808121369,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7079,2.0,3.0,764,396.0,1.28617715,103.83955002171584,1824900.0,1887101.9683996823,-3.0,102.0,3247546.3636363638,5.0,152.8,2939232.736224597,0.6587041588704169,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7080,1.0,1.0,474,85.0,1.3307095,103.8683907,1029000.0,4723458.03669437,-2.0,-1.0,1519901.3333333333,2.0,237.0,2939232.736224597,0.131100700147655,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7081,5.0,6.0,7400,14.0,1.3231938,103.8388908,6084800.0,4723458.03669437,4.0,-1.0,3691529.044117647,11.0,672.7272727272727,7705622.593320236,0.6279205461313235,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7082,3.0,2.0,1000,-1.0,1.40642555,103.90883295944812,690900.0,1887101.9683996823,6.0,93.0,996617.6724137932,5.0,200.0,662163.9668049793,0.9517240598740239,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7083,4.0,4.0,1496,1074.0,1.304855,103.77377633404797,3042900.0,1887101.9683996823,-1.0,100.0,1940514.7798742137,8.0,187.0,2939232.736224597,0.9040641497394813,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7084,6.0,5.0,1740,-1.0,1.3151424,103.8975167,4725000.0,4723458.03669437,3.0,-1.0,1439581.1138014528,11.0,158.1818181818182,4869575.784753364,0.6295446924856996,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7085,4.0,5.0,4717,6.0,1.30062,103.892783,8053500.0,4723458.03669437,-3.0,-1.0,3897221.5361445784,9.0,524.1111111111111,7705622.593320236,0.969396354856356,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7086,1.0,1.0,495,117.0,1.31466445,103.83108413127206,1606500.0,4723458.03669437,0.0,-1.0,4477531.718061674,2.0,247.5,2939232.736224597,0.8105685640999296,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7087,3.0,2.0,1173,455.0,1.3027702,103.8694351,3326400.0,1887101.9683996823,-1.0,100.0,2202377.590673575,5.0,234.6,2939232.736224597,0.6569235719289843,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7088,4.0,3.0,1496,-1.0,1.3580038,103.8831172,997500.0,1887101.9683996823,38.0,61.0,2128504.452690167,7.0,213.71428571428572,662163.9668049793,0.32379219684235555,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7089,3.0,2.0,979,-1.0,1.3346578,103.84816089390364,777000.0,1887101.9683996823,13.0,86.0,1519901.3333333333,5.0,195.8,662163.9668049793,0.2359781942847095,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7090,1.0,1.0,786,312.0,1.27944335,103.84735334399925,2467500.0,1887101.9683996823,11.0,88.0,5017418.02507837,2.0,393.0,2939232.736224597,0.32415130819871585,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7091,3.0,2.0,915,250.0,1.3443339,103.8786904,2152500.0,4723458.03669437,0.0,-1.0,3794226.376440461,5.0,183.0,2939232.736224597,0.2616725943696553,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7092,3.0,2.0,797,613.0,1.3659704499999998,103.87028671064984,1680000.0,1887101.9683996823,1.0,98.0,3794226.376440461,5.0,159.4,2939232.736224597,1.7089030743888016,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7093,2.0,2.0,743,441.0,1.36150905,103.88733839880416,1491000.0,1887101.9683996823,2.0,97.0,2128504.452690167,4.0,185.75,2939232.736224597,0.29264745386693347,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7094,4.0,4.0,4300,-1.0,1.2788952,103.84147365808892,8400000.0,4723458.03669437,11.0,-1.0,3247546.3636363638,8.0,537.5,7705622.593320236,0.21723760001590306,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7095,2.0,2.0,1173,646.0,1.2946685,103.8500737,2100000.0,1887101.9683996823,15.0,84.0,2257360.663507109,4.0,293.25,2939232.736224597,0.2513503749966011,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7096,4.0,6.0,2067,376.0,1.29410615,103.83673469533848,6998200.0,4723458.03669437,-3.0,-1.0,5551850.903614458,10.0,206.7,2939232.736224597,0.7294629908316825,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7097,3.0,1.0,969,616.0,1.4349279,103.8452818,1197000.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,4.0,242.25,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7098,3.0,2.0,990,-1.0,1.4271284,103.840722,524000.0,1887101.9683996823,10.0,89.0,1148531.2775330397,5.0,198.0,662163.9668049793,0.6857652574209343,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
